name,text
joliestweet,"RT @joliesgem: we're really indebted to salma hayek for making angelina jolie ""sing"" tequila I LOVE THEM SM PLS https://t.co/rIC2XKzs4Q"
joliestweet,"RT @bestofajolie: Angelina Jolie at Eternals Premiere in Rome, Italy. https://t.co/WIFtgExkd9"
joliestweet,RT @wantexjolie: 📽| New video of Angelina Jolie in Italy during #Eternals press tour. https://t.co/cN3LmF431t
joliestweet,RT @milfboa: this film deserves better  https://t.co/20kimHyt2u
joliestweet,RT @OliviaLilyMarks: Salma Hayek collapsing in a stare off with Angelina Jolie is me https://t.co/8XRP3lWuqB
joliestweet,"RT @ohohjolie: There’s no one like Angelina

From Lara to Thena 🧡

#AngelinaJolie 
#Eternals https://t.co/9CZl88Db9M"
joliestweet,"RT @joliesgem: really, ma'am? 😩 https://t.co/EeAgRXRqOy"
joliestweet,RT @katehepburrn: she knows she’s a goddess https://t.co/Lg4EFnfH4l
joliestweet,RT @bestofajolie: Angelina Jolie is an eternal goddess at the Coliseum. https://t.co/BiP1VAYxSi
joliestweet,RT @MarvelStudios: It’s Angelina Jolie 🆚 the Cast of Marvel Studios’ #Eternals in the ULTIMATE staring contest 👀 Watch the stars face off a…
joliestweet,"RT @bestofajolie: How long would you be able to stare at Angelina Jolie?

Eternals cast was challenged for a staring contest, guess who won…"
joliestweet,"RT @jolievibe: can't wait to meet you #Thena
#Eternals https://t.co/xdLqYDE3JC"
joliestweet,RT @katehepburrn: protect thena at all costs she’s a baby https://t.co/E3kEyJ3OXm
joliestweet,RT @bestofajolie: 📸: renato campora https://t.co/wAyE7UIryX
joliestweet,RT @joliesgem: new angelina jolie clip as thena from eternals teaser https://t.co/c02IhwDZap
joliestweet,RT @Its_MeSatyam: You can't protect any of them 😲 #Kro #thena #Eternals https://t.co/vi8ePA5yCF
joliestweet,RT @TheEternals: The Marvel event you CAN’T MISS arrives this FRIDAY. 🔥 Get tickets NOW to experience Marvel Studios’ #Eternals: https://t.…
joliestweet,RT @birdsforprey: she’s my instant serotonin boost. https://t.co/q4yhGnrJF8
joliestweet,"RT @humansrightpunk: NEW 📸| The costumes that Richard Madden, Gemma Chan, Brian Tyree Henry, Lauren Ridloff and Lía mchugh wore for Angelin…"
joliestweet,RT @joliesgem: OMG HAHHAHA FINALLY!!! A PHOTO OF ANGELINA JOLIE AS A GIRAFFE 🥺🤣💗💗 https://t.co/pMvzT7494z
joliestweet,RT @Toastiewiththe: #AngelinaJolie Angie's mom at the premiere of Original Sin 2001 - Angie's daughter at the premiere of Eternals 2021 #Ma…
joliestweet,RT @bestofajolie: i am eternally grateful for this cast! 🖤 https://t.co/W0vHSilngX
joliestweet,RT @bestofajolie: Angelina Jolie for People Magazine https://t.co/VOWpC3rSuO
joliestweet,RT @margotkravitz: I CANT BELIEVE I JUST MET AND CRIED IN FRONT OF ANGELINA JOLIE https://t.co/ti7s5nCB5T
joliestweet,"RT @Toastiewiththe: #AngelinaJolie credit:Fas
From People magazine https://t.co/OuiGbwaW2m"
joliestweet,"RT @MarvelStudios: In ONE week, the Marvel Universe changes forever. 🤯 Experience Marvel Studios’ #Eternals only in theaters November 5. Ge…"
joliestweet,RT @Jolietheternal: Lips like angelina https://t.co/Qrkgy0vZSc
joliestweet,RT @jolieheIfer: DUALITY 🥰🥰😍 https://t.co/OrNKsDSCOJ
joliestweet,"RT @bestofajolie: She’s a cool mom 🤍 Angelina Jolie at Eternals Gala Screening in London.

October 27, 2021. https://t.co/8Vm7WaZO9w"
joliestweet,RT @thenajolie: Marcheline x Angelina 💗 https://t.co/BAqiESORFp
joliestweet,RT @ladyxcroft: MY BABIES https://t.co/gMFWC4lAbD
joliestweet,RT @bestofajolie: i love her!  https://t.co/tiY3tZtAir
joliestweet,"RT @bestofajolie: Angelina Jolie shopping with her children in London.

October 28, 2021. https://t.co/qXC9Mn4KuX"
joliestweet,RT @BritishVogue: Angelina Jolie had a goddess moment in archive @MaisonValentino Haute Couture ahead of last night's #Eternals premiere in…
joliestweet,RT @jolieheIfer: MY LOVE ❤❤ https://t.co/EI04MvoIje
joliestweet,"RT @IAMFASHlON: Angelina Jolie wearing a Valentino Haute Couture gown ahead of the ‘Eternals’ premiere in the U.K. last night. 

Photograph…"
joliestweet,RT @misanharriman: I’ve been lucky enough to shoot a lot of icons but this one really stands out. Thank you for making this possible Angeli…
joliestweet,"RT @bestofajolie: GOD IS A WOMAN! 

Angelina Jolie wearing a Valentino Haute Couture gown ahead of the Eternals premiere in the U.K. last n…"
joliestweet,RT @jolieonloop: angelina jolie's face card will never decline https://t.co/Yf6xn8M7ii
joliestweet,"RT @etnow: Angelina Jolie says her kids are ""having fun with it"" as she brings them to #Eternals premieres around the world. 💖 https://t.co…"
joliestweet,RT @jolieonloop: https://t.co/lTbl7Oo5U8
joliestweet,RT @VanessaTrsJolie: No words #AngelinaJolie Loved the movie 💫👸🏼💛🍿 @TheEternals @Marvel @MarvelUK @BFI @ODEONCinemas #Eternos #eternals #th…
joliestweet,"RT @GraziaUK: “It does feel a bit surreal tonight”

Angelina Jolie as Thena. What a gift #Eternals https://t.co/VsO8q2v2Pc"
joliestweet,"RT @people: ""I’ve only seen diversity as strength and believe it so, so much.” ❤️ Angelina Jolie shares how diversity has been a blessing f…"
joliestweet,"RT @brllin: ooo..Angelina Jolie “Academy Award–winning actor, filmmaker, humanitarian, and all-around Hollywood legend”

she was sooo kind…"
joliestweet,RT @angiesfilm: imagine meeting angelina jolie and she looks at you this way? omg https://t.co/lEhd2wWUSg
joliestweet,RT @DELIAG00DE: Angelina Jolie glowing https://t.co/kSY5w6zBo4
joliestweet,RT @ajolieweb: ETERNAL FAMILY ♾🥲💛 #eternals #thena https://t.co/P3FrXY9QkG
joliestweet,https://t.co/EauK8PmHtM
joliestweet,"RT @Fas_de_Angie: Yes, he finally got it, Richard Madden posed alongside Angelina at the London premiere of Eternals, and he tried a lot at…"
joliestweet,"RT @bestofajolie: Angelina Jolie at Eternals Première in London.

October 27, 2021. https://t.co/Rdsvk8LMrj"
joliestweet,"RT @UPDATESETERNALS: Angelina Jolie at #Eternals UK premiere. 

(📸 GettysImages/ Mike Marsland) https://t.co/qFbUquIF2g"
joliestweet,RT @AdventurerUrban: Here she comes #AngelinaJolie #eternals #Thena https://t.co/P1TaIlWXqs
joliestweet,"RT @CreamOrScream: Angelina Jolie attending the UK Gala Screening of ""The #Eternals"" at the BFI IMAX Waterloo, 27-10-2021 https://t.co/odR8…"
joliestweet,RT @humansrightpunk: NEW 📸 | angelina jolie at the premiere of #Eternals in London https://t.co/Rt1rZeT3Pf
joliestweet,RT @humansrightpunk: NEW 📸 | angelina jolie is the cover of PEOPLE for November issue https://t.co/g9Ww6ci94G
joliestweet,RT @bestofajolie: Angelina Jolie (Thena) in the Eternal City. https://t.co/wgbAkXceNC
joliestweet,RT @angeldustjolie: deus te abençoe angelina jolie https://t.co/f1VTs762cQ
joliestweet,RT @people: Angelina Jolie on How Her Six 'Very Individual' Kids Are Growing Up: 'They're Pretty Great People' https://t.co/DyGMKCrFR8 http…
joliestweet,"RT @bestofajolie: “My children have done many, many loving things. My children's kindness has been very healing to me.”

Angelina Jolie cov…"
joliestweet,RT @_Angie_Jolie: Here is your goddess Thena https://t.co/cutmkdJMnh
joliestweet,RT @jolieonloop: https://t.co/Ul9pxHEsVm
joliestweet,RT @imnikkiheat: ANGELINA JOLIE???? TAKING A COOKING CLASS???? WHAT’S HAPPENING?????? https://t.co/EnmyHLL32t
joliestweet,"RT @jolieonloop: thena, the toughest and cutest eternal at the same time &lt;3 https://t.co/E52EhQowlO"
joliestweet,"RT @joliesgem: angelina jolie, our golden warrior #Thena https://t.co/Rvae2KlNfx"
joliestweet,"RT @ajolieupdates: Angelina Jolie in the Eternals Photocall in Rome 

October 25, 2021 https://t.co/g5YqnYwPB8"
joliestweet,RT @joliesgem: angelina jolie as #Thena https://t.co/WuODmHtd80
joliestweet,RT @jolieebitch: She's a vampire https://t.co/JVoDP01YwK
joliestweet,"@humansrightpunk Thank uuuuu
I used the app Snapseed 🤗"
joliestweet,"RT @ajolieph: SALMA'S HYPE IS RELATABLE 😂 

"" Angelina Jolie is in the movie! Angelina Jolie is in the movie!!😭😄😍😭 https://t.co/EyPsQ6PXMx"
joliestweet,@humansrightpunk Took from this interview https://t.co/WJiKP1tBfO
joliestweet,@humansrightpunk It's my edit
joliestweet,RT @humansrightpunk: NEW 📸| angelina jolie and Kit Harington interviewed by TG2000 #Eternals https://t.co/M6nZVe1Vog
joliestweet,RT @EternalsBRA: 🆕 | HERÓIS DE VERDADE: Angelina Jolie e Kit Harington visitaram 70 crianças romanas do instituto Acquaroni e do instituto…
joliestweet,RT @TheEternals: When in Rome 📸 Check out these photos of the stars of Marvel Studios' #Eternals on the first stop of their global tour in…
joliestweet,RT @angiegoddesses: A happy angelina is my therapy https://t.co/QaaioV7WUw
joliestweet,RT @AngieJolieLive: 📸 Angelina Jolie au photocall de #Eternals à Rome aujourd’hui https://t.co/2WpmyqNv0r
joliestweet,"RT @TheEternals: To find out what REALLY happens in Marvel Studios’ #Eternals, experience it only in theaters November 5. Get Tickets Now:…"
joliestweet,RT @AAssembleBR: 📽 Angelina Jolie no photocall de #Eternals  para a imprensa na Itália. https://t.co/SgKfAjASbG
joliestweet,RT @HelloCanada: Angelina Jolie looked effortless &amp; beautiful during today’s #Eternals photocall. 📸: Getty https://t.co/f9vGmmzJVk
joliestweet,"RT @sunvsari: FINALLY MET ANGELINA JOLIE…SHE IS SO GENTLE AND SWEET WITH ALL OF US, THANK U SO MUCH 🙏🏽 
TI AMO #Eternals  #AngelinaJolie ht…"
joliestweet,She has the old and classy Hollywood's vide no one have anymore. ❤ #AngelinaJolie https://t.co/c1h6JVq0dg
joliestweet,"RT @jolievibe: Look at that style, the poise, the elegance.. that's what I call timeless. ✨ #AngelinaJolie https://t.co/3jiGKJYimw"
joliestweet,"RT @bestofajolie: Angelina Jolie has a new tattoo: 
""to the gallows-foot-and after” https://t.co/13Xr7Ziotb"
joliestweet,RT @Nickleera: #AngelinaJolie #Thena #Eternals #drawing #fanart #rome #film https://t.co/duknVL9I3E
joliestweet,https://t.co/xQFHhi9y4e
joliestweet,RT @ELLEmagazine: Angelina Jolie Was a Bombshell in a Strapless Little Black Dress at the Rome ‘Eternals’ Photo Call https://t.co/oS9Bgjkesx
joliestweet,RT @joliesgem: look at angelina jolie https://t.co/0IgyLKIvgO
joliestweet,"RT @Toastiewiththe: #AngelinaJolie Wowza!
ROME, ITALY - OCTOBER 25: Angelina Jolie attends the ""Eternals"" photocall on October 25, 2021 in…"
joliestweet,"RT @loverofjolie: She's killing me softly..
#AngelinaJolie #Thena #Eternals https://t.co/v2pannOoAr"
joliestweet,RT @joliesgem: angelina jolie can switch from this to this flawlessly https://t.co/6sqeqctb3l
joliestweet,"RT @northskyjunkie: The woman knows no bound. Eternal beauty it is.
#AngelinaJolie #Eternals https://t.co/A7woxBvdKP"
joliestweet,RT @UPDATESETERNALS: Angelina Jolie at Photocall for #Eternals https://t.co/QTk5TzJXKO
joliestweet,"RT @ryanamin: Stunning, I’m speechless #AngelinaJolie #Eternals https://t.co/BdHOi0Q9VZ"
joliestweet,RT @jolievibe: angelina jolie is so damn fine 🔥 https://t.co/KTbJOLvP4Z
joliestweet,"RT @humansrightpunk: NEW 📸 | angelina jolie attends the #Eternals photocall

(October 25, 2021) https://t.co/j9uw6T1grx"
joliestweet,RT @ladyxcroft: this is gonna be my wallpaper https://t.co/E2uAuSKUTM
joliestweet,"RT @humansrightpunk: NEW 📸 | angelina jolie spotted out recently in Rome, Italy this afternoon https://t.co/tX9loRF0zt"
joliestweet,RT @HanMu604: https://t.co/RG64FS4zi6
joliestweet,💖 https://t.co/MPosXRIH26
joliestweet,Class = Angelina Jolie. https://t.co/8dRr0qquD6
joliestweet,RT @joliesgem: i'll choose her over everything https://t.co/5ISRiHYYo0
joliestweet,RT @jolieonloop: angelina jolie. that's it. that's the tweet. https://t.co/w0J24pUdu0
joliestweet,"RT @bestofajolie: Angelina Jolie at the 16th Rome Film Fest for Eternals Première.

October 24, 2021. https://t.co/BTzKRzDqQy"
joliestweet,"RT @bestofajolie: Angelina Jolie attended Eternals photocall in the 16th Rome Film Fest. 

October 24, 2021. https://t.co/jiwl4ubHUZ"
joliestweet,RT @DELIAG00DE: Angelina Jolie real life angel https://t.co/AMXXMz1PDo
joliestweet,RT @ladyxcroft: SHE’S GLOWING https://t.co/V1z51VsyMO
joliestweet,"RT @bestofajolie: Angelina Jolie at the 16th Rome Film Fest for Eternals Première.

October 24, 2021. https://t.co/qUp1e3vGTZ"
joliestweet,RT @ladyxcroft: HER DIMPLE 😭 https://t.co/X2sLljmqzl
joliestweet,"RT @bestofajolie: Angelina Jolie at the 16th Rome Film Fest for Eternals Première.

October 24, 2021. https://t.co/N0z8C076Oy"
joliestweet,RT @Toastiewiththe: #AngelinaJolie #Thena #Eternals 😍 https://t.co/VNvVNJgJkK
joliestweet,RT @sapphicsersi: ANGELINA JOLIE IS AN ACTUAL GODDESS MY GOD #ETERNALS https://t.co/Q7LKybIIqg
joliestweet,RT @xtravaganza95: Al cospetto di Angelina Jolie ♥️ #RomaFF16 #Eternals https://t.co/W7cLv8ZHCj
joliestweet,"RT @Toastiewiththe: #AngelinaJolie credit: Scarlett
Eternals"" Red Carpet - 16th Rome Film Fest 2021 https://t.co/txjt2TeEJ9"
joliestweet,"RT @jordi_niro: I believe in Angelina Jolie's supremacy. 

The very essence of elegance 💖 https://t.co/GkmWqppnyo"
joliestweet,RT @IR0NLANG: who gave her the right to look THIS good??? #AngelinaJolie https://t.co/JxrTYSYCUJ
joliestweet,"RT @joliesgem: ""She just, like, glides through earth. Almost like she's not touching the ground."" https://t.co/d7G6znmkng"
joliestweet,"RT @bestofajolie: Angelina Jolie with Richard Madden, Chloé Zhao, Kit Harrington and Gemma Chan attended Eternals photocall in the 16th Rom…"
joliestweet,2005 ---- 2021 https://t.co/MVdGrCk2cO
joliestweet,RT @mind_of_eli: Angelina Jolie pochi minuti in giro😍😭 photo credit ai miei genitori sculati https://t.co/QHiLk0R6FM
joliestweet,https://t.co/cpFTR84Hcn
joliestweet,"RT @4_youu_: 🎬 Angelina Jolie at the #RomaFF16 for #Eternals 

this goddes deserves more than four pics so: a thread https://t.co/T03msnENd7"
joliestweet,RT @ItoayTweetKo: Angelina jolie #eternals #thena #Romaff16 https://t.co/3eDi0Nt9ir
joliestweet,RT @imnikkiheat: ANGELINA JOLIE SMILES AND ROME IS SO SUNNY ☀️ https://t.co/CjCnHpiEl9
joliestweet,RT @sarahscupid: 2021               VS               2011 https://t.co/NknCcKYaOW
joliestweet,RT @ladyxcroft: EVEN SUPERMODELS COULD NEVER LOOK THIS GOOD TF https://t.co/t32GcrxNBv
joliestweet,RT @joliesgem: angelina jolie at the germany premiere of alexander (2004) and at the rome photocall of eternals (2021) https://t.co/tLoXlXM…
joliestweet,RT @ladyxcroft: https://t.co/Szmcndynk2
joliestweet,RT @ladyxcroft: SHE’S SO SEXY?? HELLO???? 😭 https://t.co/sn5clylTAO
joliestweet,RT @imnikkiheat: I AM MEETING HER TONIGHT OH SHIT https://t.co/9Q3Fqpb7Fm
joliestweet,RT @imnikkiheat: OH SHIT SHE’S HERE AAAAAAAAAAAAAAAAAAAAA https://t.co/nHGZ2zGWtW
joliestweet,RT @ladyxcroft: i’m telling my kids this is what the SUN looks like up close ☀️ https://t.co/xFRlaEkmm5
joliestweet,RT @ladyxcroft: 16 YEARS APART ARE U KIDDING ME 😭 https://t.co/vSioBH9XT1
joliestweet,"RT @Newsweek: ""There's a family that we could be.""

Actress Angelina Jolie explains why the diversity in the cast of Marvel's new superhero…"
joliestweet,"RT @humansrightpunk: NEW 📸 | angelina jolie spotted out recently in Rome, Italy. https://t.co/RlheFNExBw"
joliestweet,RT @HanMu604: https://t.co/xeRreQy6aY
joliestweet,RT @_Angie_Jolie: get someone who will look at you the way angie looks at don lee https://t.co/rhVlENuGnX
joliestweet,RT @MarvelDato: Angelina Jolie ( #Thena) en la rueda de prensa de #Eternals https://t.co/9naiHPhYRU
joliestweet,"RT @GMA: NEXT WEEK: Angelina Jolie, Salma Hayek, Keri Russell, Drew Barrymore, Rachel Ray, Judge Judy and more only on @GMA!

Tune in every…"
joliestweet,RT @etnow: We are *eternally* grateful for Angelina Jolie and Salma Hayek's friendship. #Eternals https://t.co/NPGe2DFPqo
joliestweet,"RT @bestofajolie: “Love these that my friend @JRart just sent from Egypt”

Angelina Jolie via Instagram https://t.co/u2dvvmT7IC"
joliestweet,RT @UPDATESETERNALS: Angelina Jolie at the #Eternals premiere. https://t.co/fsjNF5gGuG
joliestweet,"RT @angiesfilm: she knows exactly what she’s doing! angelina, let me BREATHE. https://t.co/TRNHjkzN80"
joliestweet,RT @joliesgem: angelina jolie meme collection era has began https://t.co/T8vOi2GAEM
joliestweet,"RT @Toastiewiththe: #AngelinaJolie IG dancingwithherself
1. 1996 by ANDREW SOUTHAM
2. SCREEN ACTORS GUILD AWARDS 1999 https://t.co/rjFgHy29…"
joliestweet,❤ https://t.co/oQJDyecDeI
joliestweet,RT @UPDATESETERNALS: Salma Hayek and Angelina Jolie for #Eternals press. Interviewed by @BrandonDavisBD! https://t.co/oX6jVhNSTt
joliestweet,"RT @humansrightpunk: ""the similarities are probably just me, me and my own struggle for what I search for or where I feel pain or I where c…"
joliestweet,"RT @MarvelStudios: Academy Award winning director, Chloé Zhao, brings Marvel Studios’ #Eternals to life. 🎥 Take a special behind-the-scenes…"
joliestweet,RT @joliesgem: angelina jolie's laugh has a maximum healing power for me https://t.co/pCXoE1N1MM
joliestweet,RT @joliesgem: love to see her bloom even more each day https://t.co/DInNPEyYr3
joliestweet,❤ https://t.co/8r3ONnWFUZ
joliestweet,"Angelina Jolie, then and now. https://t.co/QiDoW2h7R9"
joliestweet,RT @RVCJ_FB: Angelina Jolie!🔥 https://t.co/9VSDgDi27A
joliestweet,"RT @joliesbian: why do i have this feeling that if there wasn't a pandemic she'll be kissing fans again?

https://t.co/WxX3HnYQQm"
joliestweet,RT @ifstargirI: now that’s a face https://t.co/lelPBHtx07
joliestweet,"RT @thescarletprint: I can’t wait to see #Eternals on the big screen, it’s gonna be absolutely stunning https://t.co/LC9pCOStd8"
joliestweet,RT @humansrightpunk: NEW 📸 | angelina jolie and don lee In an interview to promote #Eternals in Despierta america https://t.co/qB9Qbo1tF6
joliestweet,RT @nk_palmer: คนสวยขา♡♡ #AngelinaJolie https://t.co/bVbsz1KHum
joliestweet,RT @joliesgem: i love her so much plsssss😩😭 https://t.co/yll6ijJEQl
joliestweet,RT @humansrightpunk: NEW 📸| angelina jolie and Chloe zhao in an Eternals interview for channel 13 coming soon https://t.co/eCq0QqUnzw
joliestweet,RT @joliesgem: angelina jolie and kumail nanjiani from kumail’s ig story https://t.co/BAjJzEh3Px
joliestweet,RT @joliesgem: https://t.co/9QqeH6a2v6
joliestweet,RT @phase4gifs: #Thena | #Eternals https://t.co/ifM4G39dQc
joliestweet,RT @HolyHelfer: Goodnight 🤗☺❤ https://t.co/3whiv1Tekq
joliestweet,"RT @MCUPerfectGifs: New Looks at Angelina Jolie as #Thena 
#Eternals https://t.co/IEpA7oULkV"
joliestweet,RT @conniemakkari: angelina jolie stans lauren ridloff ✨ https://t.co/ZrwO17lvU3
joliestweet,RT @MarvelStudios: Time for a family reunion︎ 💥 Meet Marvel Studios’ #Eternals in this behind-the-scenes look at the film. Experience it on…
joliestweet,RT @gemma_chan: Angelina Jolie on her decision to have preventive surgery. Brave of her to speak out. http://t.co/TawAXY2G2x
joliestweet,"RT @OnePerfectShot: UNBROKEN (2014)

Cinematography by Roger Deakins
Directed by Angelina Jolie
Check out more Roger Deakins shots here: ht…"
joliestweet,RT @katehepburrn: ninguém acima dela https://t.co/8OXvgDiikn
joliestweet,"RT @humansrightpunk: NEW 📸 | angelina jolie, Salma Hayek and Kit Harington and in virtual interviews of #Eternals https://t.co/aiWb6GXo7i"
joliestweet,"RT @flickdirect: A few photos from last night of Angelina Jolie arriving at the Premiere of Marvel Studios’ Eternals in Hollywood, CA 

📸 P…"
joliestweet,RT @jolieonloop: don't forget to praise her today https://t.co/zuDxVHnnvI
joliestweet,RT @jolievibe: I think I'm gonna pass out if i see her this close 😭😍 © https://t.co/vaueHi4MS0
joliestweet,RT @fiImsnstuff: Angelina Jolie as #Thena in #Eternals https://t.co/YqPg4J17E8
joliestweet,"RT @joliesgem: angelina jolie talks about when she first told her kids about her role in eternals 

she almost teared up brb sobbing https:…"
joliestweet,"RT @angiesfilm: “i love my girl” - angelina about salma and the mordida moment. please, i’m in love with their friendship! https://t.co/gEd…"
joliestweet,RT @jolievibe: Angie with fans at the #Eternals world premiere ✨ https://t.co/fXXWoX0ATg
joliestweet,RT @jolieonloop: https://t.co/LgIx7SGurE
joliestweet,RT @bestofajolie: angelina jolie yelling she loves a fan too ♡ https://t.co/gj37rOZE9v
joliestweet,RT @jolieonloop: https://t.co/TSRArsdjqn
joliestweet,"RT @angiegoddesses: Long hair really suits her 😩😭

#Thena https://t.co/wQNPzHg4PY"
joliestweet,RT @APEntertainment: Angelina Jolie says the diverse superhero team featured in #Eternals reminds her of her own family. https://t.co/L9nFK…
joliestweet,"@VanWinkle2112 @humansrightpunk Just a piece of jewelry, representing the golden details of Thena"
joliestweet,https://t.co/BHvsRmslyc
joliestweet,"RT @humansrightpunk: angelina jolie           angelina jolie 
   2008                             2021 https://t.co/uNTWwv5Csj"
joliestweet,"RT @ajolieweb: i love them so much ✨💛😍👏🏻👏🏻
#thena #Eternals https://t.co/Hk5LluoStt"
joliestweet,RT @TheEternals: Angelina Jolie has arrived and owns the carpet 💫 See her shine as #Thena in #Eternals! https://t.co/2VmzIaZccO
joliestweet,"RT @humansrightpunk: angelina jolie got a point, she’s an icon, she’s a legend and she is the moment https://t.co/PQpa7OfNA0"
joliestweet,"RT @filmser: Radiant! Brian Tyree Henry, director Chloé Zhao and Angelina Jolie at World Premiere in Hollywood of ‘ETERNALS’. #Film #Movie…"
joliestweet,https://t.co/VI1SrpGzhB
joliestweet,https://t.co/sLAK6ot4dy
joliestweet,RT @FilmUpdates: Angelina Jolie at the #Eternals premiere https://t.co/TxmcVw4Bn1
joliestweet,"RT @CinemaLeumas: ¡#Eternals tendrá secuela!

Angelina Jolie hablo de una segunda parte en la alfombra azul  de la premiere de #Eternos .…"
joliestweet,❤ https://t.co/QFQuliJPGi
joliestweet,RT @jolieonloop: angelina jolie at the #Eternals blue carpet https://t.co/B8q3JZfMxh
joliestweet,"RT @Variety: ""You try to come in with confidence, but it takes a minute to step forward in a full gold spandex outfit,"" Angelina Jolie says…"
joliestweet,RT @Marvel: https://t.co/g3tr4G8CX5
joliestweet,"RT @Marvel: Thena herself, Angelina Jolie, dazzles on the #Eternals red carpet!✨ https://t.co/iJetd1QGaK"
joliestweet,"RT @bestofajolie: Angelina Jolie with Richard Madden at Eternals World Premiere.

October 18, 2021. https://t.co/j8oU6OTs3u"
joliestweet,RT @humansrightpunk: angelina jolie knows she killed it Tonight  #Eternals https://t.co/BH9OpbNIFY
joliestweet,"RT @MarvelDato: Llegó ella, la número 1: Angelina Jolie, prima de Thanos. #Eternals 😍 https://t.co/8WirjgD55D"
joliestweet,"RT @Variety: Don Lee crashes Angelina Jolie's interview with Variety on the #Eternals red carpet, where they shared a sweet moment bonding…"
joliestweet,"RT @jolieficent: a fodona #Eternals
https://t.co/pxcC0ucugo"
joliestweet,RT @civiiswar: ANGELINA JOLIE LOOKS INCREDIBLE #Eternals https://t.co/1jDl0xigSn
joliestweet,RT @elljolie: Face card never declines https://t.co/gNBTcMXGQi
joliestweet,RT @KirstenAcuna: Angelina Jolie. #Eternals https://t.co/yUB6yIuKkV
joliestweet,RT @inthefallx: แอคนี้สิ้นแล้วนะคะ เพราะเมนสวยมาก😭💖 https://t.co/DVZC8HvCEu
joliestweet,"RT @bestofajolie: Angelina Jolie at the Eternals World Premiere.

October 18, 2021. https://t.co/vdkSMPc9L5"
joliestweet,RT @humansrightpunk: NEW 📸 | angelina jolie at the red carpet of Eternals premiere https://t.co/RCuXXWrVL4
joliestweet,"RT @IR0NLANG: CAN WE TAKE A MOMENT TO APPRECIATE HOW GOOD ANGELINA JOLIE LOOKS???? SHE’S A GODDESS 
#Eternals https://t.co/1EFNn36UR7"
joliestweet,RT @EternalsBRA: Angelina Jolie INCRÍVEL no Blue Carpet da Premiere de #Eternals #Thena https://t.co/lPXY38IMeN
joliestweet,RT @joliesgem: IM INLOVE PLEASE #Eternals #Thena #AngelinaJolie https://t.co/Tuc9CPSaxl
joliestweet,RT @bestofajolie: baby https://t.co/IjmF7jxA4M
joliestweet,RT @humansrightpunk: NEW 📸 | angelina jolie at the red carpet of Eternals premiere https://t.co/1YeIIKgK7O
joliestweet,RT @ajolieweb: She looks so badass wearing that on her lips. #thena 🥲👏🏻🥰💛 https://t.co/ym9FlLspQu
joliestweet,"RT @ajolieweb: Angelina Jolie at the Eternals World Premiere. (October 18/2021)
 #thena #Eternals 💛😍🥲 https://t.co/wSLV0PbcY0"
joliestweet,RT @humansrightpunk: 🆕 angelina jolie taking selfies with fans at the eternals premiere https://t.co/TY9KmautDa
joliestweet,RT @ladyxcroft: no she’s literally the most beautiful woman in the world 😭 https://t.co/Slv5g0xvtD
joliestweet,RT @ajolieph: Angelina Jolie at the premiere of  Eternals https://t.co/yv8QJ13Ms0
joliestweet,RT @humansrightpunk: ANGELINA JOLIE AT THE PREMIERE OF ETERNALS WITH A PIRCING I DIED https://t.co/qsUA8BGfoN
joliestweet,"RT @bestofajolie: Angelina Jolie at the Eternals World Première.

October 18, 2021. https://t.co/dWR3eW3663"
joliestweet,Behold Thena. https://t.co/8UfuDLx94d
joliestweet,RT @TheEternals: Their mission is Eternal. Experience Marvel Studios’ #Eternals only in theaters November 5. Get Tickets Now: https://t.co/…
joliestweet,RT @UPDATESETERNALS: Angelina Jolie as #Thena https://t.co/vwyjfjBCN3
joliestweet,RT @joliesgem: angelina jolie in 1995 vs 2021 https://t.co/3KqireTysg
joliestweet,RT @Kevin10919728: ANGELINA JOLIE https://t.co/aqgrUSeAgL
joliestweet,RT @AngieJolieLive: 🎥 Angelina Jolie pour @ELLEmagazine https://t.co/J2elBgd1be
joliestweet,"RT @IAMFASHlON: Angelina Jolie on the November cover of ELLE Magazine.

Photographed by Greg Williams. https://t.co/TZ3J0f9toR"
joliestweet,RT @humansrightpunk: NEW 📸 | angelina jolie covers November issue of ELLE Magazine by Greg Williams. https://t.co/ZKfEFn7MCp
joliestweet,RT @ItoayTweetKo: This is refreshing photoshoot of Angelina Jolie for Elle Magazine https://t.co/cT3FoMk3L2
joliestweet,RT @MarvelStudios: 💛 Experience Marvel Studios’ #Eternals only in theaters November 5. Get Tickets Now: https://t.co/RilTsyHqQJ https://t.c…
joliestweet,https://t.co/bMFNkagUvl
joliestweet,RT @bestofajolie: thena on eternals’ feed ✨ https://t.co/iSn1Q4GdUm
joliestweet,RT @HanMu604: https://t.co/VlQwcwOPm7
joliestweet,RT @UPDATESETERNALS: The premiere of #Eternals is in TWO DAYS!!
joliestweet,RT @angiesfilm: she has my heart! https://t.co/bqs871c4be
joliestweet,RT @jolievibe: Angelina Jolie via Instagram. ✨ https://t.co/U2Dy7pV6K6
joliestweet,"RT @bestofajolie: “When children and young people have the agency, power and knowledge to speak up, they can change the lives of both young…"
joliestweet,RT @angeldustjolie: angelina jolie behind the scenes of by the sea could easily be an oil painting https://t.co/B9VOgVzJ9f
joliestweet,RT @Jolietheternal: Maleficent vs angelina jolie https://t.co/DpdUM1kEfu
